rent,price,square,bedrooms,bathrooms,balcony,house_direction,legal_info,furniture,hurried,floors,basement
True,2 tỷ,30.0,,,False,,False,False,False,0,False
False,6.4 tỷ,40.0,,,False,,False,False,False,0,False
False,6.4 tỷ,40.0,,,False,,False,False,False,0,False
False,"6,5 tỷ",,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,8.1 tỷ,44.0,,,False,,False,False,False,0,False
False,6.x tỷ,45.0,,,False,,False,False,False,3,False
False,"11,5 tỷ",,,,False,,False,False,False,3,False
False,600 triệu,44.0,,,False,,False,False,False,4,False
False,3 tỷ,43.0,,,False,,False,False,True,0,False
False,13.5 triệu,,,,False,,False,False,True,0,False
False,"9,5 tỷ",,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,5,False
False,,,,,False,,False,False,False,5,False
False,"8,2 tỷ",,,,False,,False,False,False,0,False
False,"6,1 tỷ",91.0,,,False,,False,False,False,3,False
False,2tỷ,40.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,3,False
False,2 tỷ,,,,False,,True,False,False,0,False
False,2.5 tỷ,52.0,,,False,,True,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,12.3tỷ,100.0,,,False,,True,False,False,0,False
False,,,,,False,,True,False,False,0,False
False,4 tỷ,,,,False,,False,False,False,3,False
False,4 tỷ,,,,False,,False,False,False,3,False
False,5tỷ,,,,False,,False,False,False,5,False
False,,,,,False,,False,False,False,0,False
False,7 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,đông,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,"7,5 tỷ",,,,False,,False,False,False,0,False
False,4.8 tỷ,,,,False,,False,False,False,1,False
False,5.7 tỷ,,,,False,,False,False,False,3,False
False,5.55 tỷ,,,,False,,False,False,False,1,False
False,6.2 tỷ,,,,False,,False,False,False,1,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,"5,5 tỷ",56.0,,,False,đông,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,7.6 tỷ,,,,False,,False,False,False,3,False
False,7.7 tỷ,,,,False,,False,False,False,3,False
False,11 tỷ,,,,False,đông,False,False,False,3,False
False,8.5 tỷ,,,,False,,False,False,False,3,False
False,7.2 tỷ,,,,False,,False,False,False,3,False
False,7.2 tỷ,,,,False,,False,False,False,3,False
False,3.25 tỷ,32.0,4.0,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,4,False
False,7 tỷ,150.0,,,False,,False,False,False,5,False
False,11 tỷ,76.0,,,False,,False,False,True,3,False
False,6.7 tỷ,,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,7,False
False,,,,,False,,False,False,True,0,False
False,7 tỷ,150.0,,,False,,False,False,False,5,False
False,9.5 tỷ,,,,False,,False,False,False,4,False
False,10.x tỷ,,,,False,,False,False,False,4,False
False,"5,3 tỷ",,,,False,,False,False,False,2,False
False,5.5 tỷ,75.0,,,False,,False,False,False,1,False
False,,40.0,,,False,,False,False,False,0,False
False,6.5 tỷ,61.0,,,False,,False,False,False,2,False
False,9 tỷ,50.0,,,False,,False,False,False,0,False
False,9.2 tỷ,65.0,,,False,,False,False,False,3,False
False,5.9 tỷ,,,,False,,False,False,False,5,False
False,"9,3 tỷ",,,,False,,False,False,False,0,False
False,4 tỷ,70.0,,,False,,False,False,True,3,False
False,55 tỷ,458.0,,,False,,False,False,False,5,False
False,5.9 tỷ,,,,False,,False,False,False,0,False
False,,106.0,,,False,,False,False,False,0,False
False,12 tỷ,,,,False,,False,False,False,3,False
False,1.5 tỷ,12.7,2.0,1.0,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,4 tỷ,52.0,,,False,,False,False,False,2,False
False,"4,5 tỷ",50.0,,,False,,False,False,False,0,False
False,10 tỷ,,,,False,,False,False,False,0,False
False,9.7 tỷ,,,,False,,False,False,False,4,False
False,3tỷ,75.0,,,False,,False,False,False,0,False
False,5.9 tỷ,54.0,,,False,,False,False,False,4,False
False,4.75 tỷ,90.0,,,False,,False,False,False,0,False
False,5tỷ,60.0,,,False,,False,False,False,4,False
False,4 tỷ,,4.0,,False,,False,True,False,4,False
False,2tỷ,30.0,,,False,,False,False,False,0,False
False,4 tỷ,65.0,,,False,,False,False,True,3,False
False,4 tỷ,65.0,,,False,,False,False,True,3,False
False,5 tỷ,45.0,,,False,,False,False,True,2,False
False,5.9 tỷ,54.0,,,False,,False,False,False,4,False
False,5.4 tỷ,25.0,3.0,,False,,False,False,False,4,False
False,5 tỷ,52.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,37 tỷ,988.0,,,False,,False,False,False,0,False
False,37 tỷ,988.0,,,False,,False,False,False,0,False
False,4.5 tỷ,90.0,,,False,,False,False,False,0,False
False,5.4 tỷ,27.0,3.0,,False,,False,False,False,4,False
False,"4,5 tỷ",50.0,,,False,,False,False,True,2,False
False,"7,3 tỷ",,,,False,,False,False,False,0,False
False,"7,7 tỷ",,2.0,,False,,False,False,False,0,False
False,,100.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,,,,11.0,False,,False,False,False,0,False
False,5.5 tỷ,,,,False,,False,False,False,0,False
False,6.9 tỷ,,4.0,,False,,False,False,False,4,False
False,6.9 tỷ,,4.0,,False,,False,False,False,4,False
False,"1,65 tỷ",,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,7 tỷ,,,,False,,False,False,False,0,False
False,4 tỷ,44.0,,,False,,False,False,True,2,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,7.2 tỷ,120.0,,,False,,False,False,False,0,False
False,5.6 tỷ,95.0,,,False,,False,False,False,0,False
False,"7,2 tỷ",,,,False,,False,False,False,0,False
False,7 tỷ,,,,False,,False,False,False,0,False
False,5 tỷ,,,,False,,False,False,False,5,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,,100.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,32.0,,,False,,False,False,False,0,False
False,"4,5tỷ",75.0,,,False,,False,False,False,0,False
False,5 tỷ,,,,False,,False,False,False,3,False
False,5.8 tỷ,52.0,,,False,,False,False,False,4,False
False,5.8 tỷ,52.0,,,False,,False,False,False,4,False
False,5.8 tỷ,52.0,,,False,,False,False,False,4,False
False,3 tỷ,60.0,,,False,,False,False,True,0,False
False,4 tỷ,60.0,,,False,,False,False,False,0,False
False,4 tỷ,74.0,,,False,,False,False,False,0,False
False,7 tỷ,,,,False,,False,False,False,0,False
False,5.9 tỷ,58.0,,,False,,False,False,False,0,False
False,4 tỷ,65.0,3.0,,False,,False,False,True,3,False
False,,,,,False,,False,False,False,0,False
False,"5,3 tỷ",70.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,0,False
False,,28.0,,,False,,True,False,False,2,False
False,126 tỷ,435.0,,,False,,False,False,False,9,False
False,4.8 tỷ,28.0,,,False,,False,False,False,4,False
False,23 tỷ,,,,False,,False,False,True,0,False
False,4 tỷ,55.0,,,False,,False,False,False,2,False
False,3 tỷ,65.0,,,False,,False,False,False,0,False
False,5.5 tỷ,31.0,,,False,,False,False,False,4,False
False,11 tỷ,155.0,,,False,,False,False,False,0,False
False,11.5 tỷ,,,,False,,False,False,False,1,False
False,12 tỷ,,,,False,,False,False,False,1,False
False,12 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,True,False,0,False
False,,,,,False,,False,False,False,4,False
False,4 tỷ,71.0,,,False,đông,False,False,True,0,False
False,2.95 tỷ,19.1,2.0,3.0,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,11.5 tỷ,,6.0,8.0,False,,False,False,False,6,False
False,"3,95 tỷ",,,,False,,False,False,False,0,False
False,1tỷ,,3.0,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,5.95 tỷ,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,5,False
False,6.5 tỷ,60.0,,,False,,False,False,False,4,False
False,11 tỷ,,,,False,,False,False,False,3,False
False,,,,,False,,False,True,False,0,False
False,4.5 tỷ,73.0,,,False,,False,False,False,2,False
False,"12,5 tỷ",86.0,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,6 tỷ,,,,False,,False,False,False,3,False
False,6 tỷ,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,5,False
False,5 tỷ,,,,False,,False,False,False,3,False
True,6.8 tỷ,,,,False,,False,False,False,0,False
False,3.6 tỷ,,,,False,,False,False,False,2,False
False,4.25 tỷ,,,,False,,False,False,False,1,False
False,4.25 tỷ,,,,False,,False,False,False,1,False
False,4.6 tỷ,,,,False,,False,False,False,1,False
False,4.5 tỷ,,,,False,,False,False,False,1,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,26 tỷ,200.0,,,False,,False,False,False,2,False
False,6.5 tỷ,121.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,4 tỷ,24.8,,,False,,False,False,False,0,False
False,"4,5 tỷ",48.0,,,False,,False,False,False,0,False
False,9 tỷ,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,2.05 tỷ,25.0,,,False,,False,False,False,0,False
False,5.9 tỷ,110.0,,,False,,False,False,False,5,False
False,,28.0,,,False,,True,False,False,2,False
False,,28.0,,,False,,False,False,False,2,False
False,14 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,4 tỷ,71.0,,,False,đông,False,False,False,0,False
False,,80.0,,,False,,False,False,False,2,False
False,4 tỷ,71.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,55 tỷ,174.0,,,False,,False,False,False,0,False
False,5 tỷ,,,,False,,False,False,True,2,False
False,,28.0,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,200triệu,,,,False,,False,False,False,0,False
False,7.1 tỷ,45.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,"9,2 tỷ",,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,0,False
False,6.49 tỷ,50.0,,,False,,False,False,False,3,False
False,,60.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,6 tỷ,84.0,,,False,,False,False,False,3,False
False,5 tỷ,,,,False,,False,False,True,4,False
False,,160.0,,,False,,False,False,False,0,False
False,3.x tỷ,,,,False,,False,False,False,3,False
False,4.9 tỷ,,,,False,,False,False,False,0,False
False,3.x tỷ,60.0,6.0,,False,,False,False,False,0,False
False,"2,5 tỷ",52.0,,,False,,False,False,True,0,False
False,11.5 tỷ,80.0,,,False,,False,False,False,4,False
False,1 tỷ,,,,False,,True,False,False,0,False
False,1.5tỷ,,,,False,,False,False,False,0,False
False,"16,5 tỷ",,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,4,False
False,,,,,False,,False,True,False,0,False
True,,59.0,,,False,,False,False,False,0,False
False,15.x tỷ,,,,False,,False,False,False,5,False
False,,100.0,,,False,,False,False,False,2,False
False,3 tỷ,50.0,,,False,,False,False,True,0,False
False,9.5 tỷ,,,,False,,True,False,False,4,False
False,3 tỷ,32.0,,,False,,False,False,True,0,False
True,,,,,False,,False,False,False,0,False
False,5.9 tỷ,48.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,3,False
False,5.7 tỷ,,,,False,,False,False,False,3,False
False,,68.2,,,False,,False,False,False,3,False
False,5.5 tỷ,,,,False,,False,False,False,3,False
False,5 tỷ,,,,False,,False,False,False,3,False
False,22 tỷ,,,,False,,False,False,False,0,False
False,22 tỷ,,,,False,,False,False,False,0,False
False,4.6 tỷ,,3.0,,False,,False,False,False,3,False
False,7.3 tỷ,,,,False,,False,False,False,0,False
False,"10,9 tỷ",,,,False,,False,False,False,0,False
False,4tỷ,75.0,,,False,,True,False,True,0,False
False,,,,,False,,False,False,False,2,False
False,100 triệu,,,,False,,False,False,True,0,False
False,5tỷ,,,,False,,False,False,False,0,False
False,7tỷ,112.0,,,False,,False,False,False,0,False
False,1 tỷ,,,,False,,False,False,False,0,False
False,5 tỷ,71.0,,,False,tây,False,False,False,2,False
False,"3,9 tỷ",,,,False,tây,False,False,False,3,False
False,"2,8 tỷ",,,,False,,False,False,False,0,False
False,6 tỷ,80.0,,,False,,False,False,False,0,False
False,6 tỷ,80.0,,,False,,False,False,False,0,False
False,,62.0,4.0,,False,,False,False,False,0,False
False,,55.0,,,False,,False,False,False,0,False
False,2.9 tỷ,61.0,,,False,đông,False,False,True,2,False
False,9.7 tỷ,,,,False,,False,True,True,4,False
False,3.x tỷ,45.0,,,False,,False,False,False,0,False
False,,100.0,,,False,,False,False,False,0,False
False,"5,2 tỷ",,,,False,,False,False,False,0,False
False,"2,8 tỷ",200.0,,,False,,False,False,False,4,False
False,"2,88 tỷ",40.0,,,False,,False,False,False,3,False
False,,,,,False,,False,True,True,3,False
False,,40.0,,,False,,False,False,False,0,False
False,7.7 tỷ,70.0,,,False,,False,False,False,4,False
False,30.8 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,3,False
False,,100.0,,,False,,False,False,False,0,False
False,4.3 tỷ,36.0,,,False,,False,False,False,2,False
False,7.98 tỷ,,,,False,,False,False,False,5,False
False,2.5 tỷ,,4.0,,False,,False,False,False,0,False
False,4.8 tỷ,,5.0,,False,,False,False,False,3,False
False,5tỷ,,,,False,,False,False,False,0,False
False,3.25 tỷ,52.0,,,False,,False,False,False,2,False
False,5 tỷ,,,,False,,False,True,False,0,False
False,3.5 tỷ,,,,False,,False,False,False,0,False
False,3.7 tỷ,68.0,,,False,,False,False,True,0,False
False,4.3 tỷ,62.0,,,False,,False,False,True,3,False
False,,,,,False,,False,False,False,0,False
False,25 tỷ,188.0,,,False,,False,False,False,0,False
False,6.5 tỷ,60.0,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,,63.3,,,False,,False,False,False,0,False
False,23 tỷ,,,,False,,False,False,False,4,True
False,26 tỷ,,,,False,,False,False,False,4,False
False,5.3 tỷ,,,,False,,False,False,False,3,False
False,"5,7 tỷ",,,,False,,False,False,False,1,False
False,5.5 tỷ,,,,False,,False,False,False,3,False
False,5.7 tỷ,,,,False,,False,False,False,3,False
False,,903.0,,,False,,False,False,False,1,False
False,5 tỷ,,,,False,,False,False,False,1,False
False,6.3 tỷ,,,,False,,False,False,False,3,False
False,4.7 tỷ,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,4,False
False,15 tỷ,100.0,,,False,,False,False,True,5,False
False,4.35 tỷ,44.0,,,False,,False,False,False,2,False
False,,,,,False,,True,False,False,0,False
False,7 tỷ,,,,False,,False,False,False,0,False
False,4.5 tỷ,57.0,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,0,False
False,2.5 tỷ,,,,False,,False,False,False,1,False
False,4.65 tỷ,,,,False,,False,False,False,3,False
False,5 tỷ,53.0,4.0,3.0,False,,True,False,False,3,False
False,3 tỷ,,,,False,,False,False,False,1,False
False,8xx tỷ,80.0,,,False,,False,False,False,0,False
False,9 tỷ,,,,False,,False,False,False,5,False
False,,,,,False,,False,False,False,3,False
False,3 tỷ,44.0,,,False,,False,False,False,0,False
False,6 tỷ,53.0,,,False,,False,False,False,2,False
False,3 tỷ,50.0,,,False,,False,False,True,0,False
False,4 tỷ,52.0,,,False,,False,False,True,0,False
False,4 tỷ,42.0,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,4.x tỷ,65.0,,,False,,True,False,False,4,False
False,4.28 tỷ,40.0,,,False,,False,False,False,2,False
False,"10,6 tỷ",,,,False,,False,False,False,0,False
False,30 tỷ,,,,False,,False,False,False,7,True
False,3.5 tỷ,,,,False,,False,False,False,0,False
False,"4,7 tỷ",,,,False,,False,False,False,4,False
False,4 tỷ,83.0,,,False,đông,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,3 tỷ,56.0,,,False,,False,False,False,0,False
False,3 tỷ,30.0,,,False,,False,False,False,0,False
False,3 tỷ,65.0,,,False,,False,True,False,0,False
False,3.x tỷ,75.0,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,0,False
True,16 tỷ,,,,False,,False,False,False,0,False
False,3.35 tỷ,35.0,,,False,,False,False,False,0,False
False,,,,,False,đông,False,False,False,0,False
False,3 tỷ,55.0,,,False,,False,False,False,0,False
False,30 tỷ,,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,đông,False,False,False,1,False
False,,,,,False,,False,False,False,0,False
False,100 triệu,,,,False,,False,False,False,3,False
False,"9,8 tỷ",,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,1 tỷ,44.0,,,False,,False,False,False,0,False
False,1 tỷ,55.0,,,False,,False,False,False,0,False
False,3.4 tỷ,,,,False,đông,False,False,False,0,False
